report_id,case_id,timestamp,location_id,person_reference,vehicle_reference,observation,source,confidence
SURV_00436,,2025-10-23 11:01:44,LOCATION_0270,S. Pandey,,An individual resembling S. Pandey was observed in the vicinity of LOCATION_0270.,FIELD_SURVEILLANCE_UNIT,0.67
SURV_00437,,2025-12-07 03:05:08,LOCATION_0261,Harish V.,,An individual resembling Harish V. was observed in the vicinity of LOCATION_0261.,FIELD_SURVEILLANCE_UNIT,0.83
SURV_00438,,2026-03-14 21:37:28,LOCATION_0287,Gaurav Agarwal,,Gaurav Agarwal was observed near LOCATION_0287; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.64
SURV_00439,,2025-09-26 23:45:31,LOCATION_0154,Divya Bansal,,Divya Bansal was observed near LOCATION_0154; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.71
SURV_00440,,2024-09-03 18:19:00,LOCATION_0271,Divya Meena,,Divya Meena was observed near LOCATION_0271; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.65
SURV_00441,,2024-08-01 19:17:12,LOCATION_0148,Rekha Meena,,An individual resembling Rekha Meena was observed in the vicinity of LOCATION_0148.,FIELD_SURVEILLANCE_UNIT,0.6
SURV_00442,,2026-03-13 16:34:56,LOCATION_0122,Kirti Yadav,,Kirti Yadav was observed near LOCATION_0122; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.57
SURV_00443,,2026-01-31 01:43:27,LOCATION_0238,Rekha Meena,,Rekha Meena was observed near LOCATION_0238; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.85
SURV_00444,,2025-11-28 13:29:53,LOCATION_0231,RAVI CHAUHAN,,An individual resembling RAVI CHAUHAN was observed in the vicinity of LOCATION_0231.,FIELD_SURVEILLANCE_UNIT,0.66
SURV_00445,,2026-01-02 15:09:33,LOCATION_0276,K. Kulkarni,,An individual resembling K. Kulkarni was observed in the vicinity of LOCATION_0276.,FIELD_SURVEILLANCE_UNIT,0.61
SURV_00446,,2024-07-18 04:44:55,LOCATION_0146,PREETI KULKARNI,VEHICLE_00313,An individual resembling PREETI KULKARNI was observed in the vicinity of LOCATION_0146.,FIELD_SURVEILLANCE_UNIT,0.58
SURV_00447,,2024-09-20 06:40:34,LOCATION_0221,Ravi Chauhan,,Ravi Chauhan was observed near LOCATION_0221; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.88
SURV_00448,,2024-04-24 13:11:40,LOCATION_0263,Mohit Joshi,,Mohit Joshi was observed near LOCATION_0263; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.64
SURV_00449,,2025-04-28 13:47:59,LOCATION_0015,N. Kulkarni,,An individual resembling N. Kulkarni was observed in the vicinity of LOCATION_0015.,FIELD_SURVEILLANCE_UNIT,0.82
SURV_00450,,2024-05-24 16:42:09,LOCATION_0269,Kirti Kapoor,,Kirti Kapoor was observed near LOCATION_0269; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.61
SURV_00451,,2026-06-19 16:35:14,LOCATION_0133,Ashok R.,,An individual resembling Ashok R. was observed in the vicinity of LOCATION_0133.,FIELD_SURVEILLANCE_UNIT,0.86
SURV_00452,,2026-05-25 20:27:52,LOCATION_0206,Meena Yadav,,Meena Yadav was observed near LOCATION_0206; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00453,,2025-05-20 01:56:28,LOCATION_0088,Rajesh J.,,An individual resembling Rajesh J. was observed in the vicinity of LOCATION_0088.,FIELD_SURVEILLANCE_UNIT,0.88
SURV_00454,,2024-11-14 03:44:37,LOCATION_0149,Pooja Choudhary,,Pooja Choudhary was observed near LOCATION_0149; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.7
SURV_00455,,2026-06-08 08:53:57,LOCATION_0114,shalini sharma,VEHICLE_00026,An individual resembling shalini sharma was observed in the vicinity of LOCATION_0114.,FIELD_SURVEILLANCE_UNIT,0.85
SURV_00456,,2025-07-24 06:23:19,LOCATION_0103,Kirti Gupta,,Kirti Gupta was observed near LOCATION_0103; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00457,,2025-07-16 20:57:29,LOCATION_0006,Deepika Iyer,VEHICLE_00356,Deepika Iyer was observed near LOCATION_0006; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_00458,,2024-11-12 03:22:55,LOCATION_0128,VivekBhatt,VEHICLE_00731,An individual resembling VivekBhatt was observed in the vicinity of LOCATION_0128.,FIELD_SURVEILLANCE_UNIT,0.59
SURV_00459,,2025-06-21 11:18:52,LOCATION_0059,suresh verma,VEHICLE_00725,An individual resembling suresh verma was observed in the vicinity of LOCATION_0059.,FIELD_SURVEILLANCE_UNIT,0.67
SURV_00460,,2024-12-08 19:18:14,LOCATION_0254,Rahul N.,VEHICLE_00209,An individual resembling Rahul N. was observed in the vicinity of LOCATION_0254.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00461,,2024-10-21 07:43:26,LOCATION_0176,Kirti Joshi,,Kirti Joshi was observed near LOCATION_0176; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.82
SURV_00462,,2025-07-06 13:34:01,LOCATION_0257,S. Mishra,,An individual resembling S. Mishra was observed in the vicinity of LOCATION_0257.,FIELD_SURVEILLANCE_UNIT,0.73
SURV_00463,,2024-10-13 23:29:43,LOCATION_0132,Tanvi Mishra,VEHICLE_00448,An individual resembling Tanvi Mishra was observed in the vicinity of LOCATION_0132.,FIELD_SURVEILLANCE_UNIT,0.8
SURV_00464,,2025-06-12 04:36:20,LOCATION_0079,simran chauhan,,An individual resembling simran chauhan was observed in the vicinity of LOCATION_0079.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_00465,,2026-04-25 05:01:21,LOCATION_0083,Deepika T.,,An individual resembling Deepika T. was observed in the vicinity of LOCATION_0083.,FIELD_SURVEILLANCE_UNIT,0.82
SURV_00466,,2024-02-05 07:37:33,LOCATION_0046,Alka R.,,An individual resembling Alka R. was observed in the vicinity of LOCATION_0046.,FIELD_SURVEILLANCE_UNIT,0.6
SURV_00467,,2025-05-25 00:21:41,LOCATION_0180,Amit Pandey,VEHICLE_00562,Amit Pandey was observed near LOCATION_0180; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.72
SURV_00468,,2024-02-24 05:16:36,LOCATION_0245,Sunita Pandey,VEHICLE_00091,Sunita Pandey was observed near LOCATION_0245; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.58
SURV_00469,,2025-10-24 17:50:11,LOCATION_0164,VIVEK KAPOOR,,An individual resembling VIVEK KAPOOR was observed in the vicinity of LOCATION_0164.,FIELD_SURVEILLANCE_UNIT,0.74
SURV_00470,,2025-03-20 00:03:39,LOCATION_0259,Alka Chauhan,,Alka Chauhan was observed near LOCATION_0259; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.72
SURV_00471,,2024-12-08 10:58:40,LOCATION_0282,Meena Choudhary,VEHICLE_00202,Meena Choudhary was observed near LOCATION_0282; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_00472,,2024-06-03 16:47:53,LOCATION_0054,Swati Singh,VEHICLE_00079,Swati Singh was observed near LOCATION_0054; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.57
SURV_00473,,2025-04-19 21:35:56,LOCATION_0194,shalini saxena,,An individual resembling shalini saxena was observed in the vicinity of LOCATION_0194.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00474,,2025-03-31 20:02:43,LOCATION_0220,Preeti Saxena,,Preeti Saxena was observed near LOCATION_0220; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_00475,,2024-05-14 06:00:35,LOCATION_0060,Divya Chauhan,VEHICLE_00278,Divya Chauhan was observed near LOCATION_0060; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.62
SURV_00476,,2024-01-20 04:08:00,LOCATION_0044,Sandeep Bansal,,Sandeep Bansal was observed near LOCATION_0044; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00477,,2024-04-19 01:17:27,LOCATION_0291,isha rathore,VEHICLE_00361,An individual resembling isha rathore was observed in the vicinity of LOCATION_0291.,FIELD_SURVEILLANCE_UNIT,0.65
SURV_00478,,2025-06-11 17:14:31,LOCATION_0168,Anil M.,VEHICLE_00523,An individual resembling Anil M. was observed in the vicinity of LOCATION_0168.,FIELD_SURVEILLANCE_UNIT,0.72
SURV_00479,,2024-10-13 18:05:00,LOCATION_0156,Isha Bhatt,,Isha Bhatt was observed near LOCATION_0156; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.59
SURV_00480,,2024-11-09 14:05:37,LOCATION_0055,Amit Tiwari,,Amit Tiwari was observed near LOCATION_0055; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00481,,2026-05-12 16:23:26,LOCATION_0053,Vikram Agarwal,VEHICLE_00345,Vikram Agarwal was observed near LOCATION_0053; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.75
SURV_00482,,2026-06-23 00:06:13,LOCATION_0001,ANIL SAXENA,,An individual resembling ANIL SAXENA was observed in the vicinity of LOCATION_0001.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00483,,2026-03-17 01:08:40,LOCATION_0096,RaviMalhotra,,An individual resembling RaviMalhotra was observed in the vicinity of LOCATION_0096.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_00484,,2024-02-08 05:06:50,LOCATION_0206,karan joshi,,An individual resembling karan joshi was observed in the vicinity of LOCATION_0206.,FIELD_SURVEILLANCE_UNIT,0.77
SURV_00485,,2024-11-10 17:05:05,LOCATION_0049,SWATI NAIDU,,An individual resembling SWATI NAIDU was observed in the vicinity of LOCATION_0049.,FIELD_SURVEILLANCE_UNIT,0.89
SURV_00486,,2026-02-26 10:07:15,LOCATION_0034,HarishGupta,,An individual resembling HarishGupta was observed in the vicinity of LOCATION_0034.,FIELD_SURVEILLANCE_UNIT,0.63
SURV_00487,,2025-03-12 05:45:43,LOCATION_0164,KARAN NAIDU,,An individual resembling KARAN NAIDU was observed in the vicinity of LOCATION_0164.,FIELD_SURVEILLANCE_UNIT,0.59
SURV_00488,,2026-06-11 08:59:08,LOCATION_0209,MOHIT SINGH,VEHICLE_00233,An individual resembling MOHIT SINGH was observed in the vicinity of LOCATION_0209.,FIELD_SURVEILLANCE_UNIT,0.82
SURV_00489,,2025-10-18 05:05:27,LOCATION_0042,Shalini Gupta,,Shalini Gupta was observed near LOCATION_0042; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_00490,,2024-05-11 22:13:32,LOCATION_0153,Anjali Kapoor,VEHICLE_00196,Anjali Kapoor was observed near LOCATION_0153; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.65
SURV_00491,,2024-09-24 11:41:19,LOCATION_0141,I. Meena,,An individual resembling I. Meena was observed in the vicinity of LOCATION_0141.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_00492,,2025-10-01 02:49:14,LOCATION_0044,Sunita Sharma,VEHICLE_00177,Sunita Sharma was observed near LOCATION_0044; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.77
SURV_00493,,2025-07-23 04:50:10,LOCATION_0169,Isha Chauhan,VEHICLE_00711,Isha Chauhan was observed near LOCATION_0169; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.74
SURV_00494,,2025-01-22 00:11:58,LOCATION_0020,A. Pandey,VEHICLE_00562,An individual resembling A. Pandey was observed in the vicinity of LOCATION_0020.,FIELD_SURVEILLANCE_UNIT,0.74
SURV_00495,,2024-02-13 20:06:06,LOCATION_0009,rajesh nair,VEHICLE_00352,An individual resembling rajesh nair was observed in the vicinity of LOCATION_0009.,FIELD_SURVEILLANCE_UNIT,0.73
SURV_00496,,2025-09-29 14:13:14,LOCATION_0070,Meena Choudhary,,Meena Choudhary was observed near LOCATION_0070; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.69
SURV_00497,,2025-04-07 08:08:03,LOCATION_0070,Manoj Agarwal,,Manoj Agarwal was observed near LOCATION_0070; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.72
SURV_00498,,2026-05-20 15:06:40,LOCATION_0271,Manju Gupta,VEHICLE_00238,Manju Gupta was observed near LOCATION_0271; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.85
SURV_00499,,2025-03-12 19:43:43,LOCATION_0068,RAHUL BANSAL,VEHICLE_00259,An individual resembling RAHUL BANSAL was observed in the vicinity of LOCATION_0068.,FIELD_SURVEILLANCE_UNIT,0.8
SURV_00500,,2025-06-18 19:24:39,LOCATION_0121,Swati C.,,An individual resembling Swati C. was observed in the vicinity of LOCATION_0121.,FIELD_SURVEILLANCE_UNIT,0.71
SURV_00501,,2024-06-03 09:04:28,LOCATION_0114,isha joshi,,An individual resembling isha joshi was observed in the vicinity of LOCATION_0114.,FIELD_SURVEILLANCE_UNIT,0.82
SURV_00502,,2025-08-05 22:22:31,LOCATION_0229,SunitaSharma,VEHICLE_00319,An individual resembling SunitaSharma was observed in the vicinity of LOCATION_0229.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_00503,,2026-05-29 18:10:41,LOCATION_0213,Isha Meena,VEHICLE_00501,Isha Meena was observed near LOCATION_0213; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.57
SURV_00504,,2026-02-27 04:36:02,LOCATION_0024,Harish G.,,An individual resembling Harish G. was observed in the vicinity of LOCATION_0024.,FIELD_SURVEILLANCE_UNIT,0.69
SURV_00505,,2025-08-14 19:15:07,LOCATION_0041,Simran Joshi,VEHICLE_00539,Simran Joshi was observed near LOCATION_0041; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_00506,,2025-06-22 03:16:37,LOCATION_0199,Alka Kulkarni,VEHICLE_00045,Alka Kulkarni was observed near LOCATION_0199; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_00507,,2026-01-25 07:19:53,LOCATION_0229,rajesh tiwari,VEHICLE_00579,An individual resembling rajesh tiwari was observed in the vicinity of LOCATION_0229.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_00508,,2024-03-15 11:01:46,LOCATION_0020,Nikhil N.,,An individual resembling Nikhil N. was observed in the vicinity of LOCATION_0020.,FIELD_SURVEILLANCE_UNIT,0.85
SURV_00509,,2026-04-03 19:36:07,LOCATION_0021,Suresh Kulkarni,,Suresh Kulkarni was observed near LOCATION_0021; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.63
SURV_00510,,2025-05-10 01:29:38,LOCATION_0193,Rahul B.,VEHICLE_00029,An individual resembling Rahul B. was observed in the vicinity of LOCATION_0193.,FIELD_SURVEILLANCE_UNIT,0.55
SURV_00511,,2026-05-04 15:52:35,LOCATION_0025,Isha Kapoor,VEHICLE_00640,Isha Kapoor was observed near LOCATION_0025; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.58
SURV_00512,,2026-01-08 06:00:55,LOCATION_0031,Yash K.,VEHICLE_00329,An individual resembling Yash K. was observed in the vicinity of LOCATION_0031.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_00513,,2025-01-23 03:58:33,LOCATION_0282,Pankaj Agarwal,,Pankaj Agarwal was observed near LOCATION_0282; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_00514,,2025-04-07 10:31:22,LOCATION_0080,Kirti Reddy,VEHICLE_00363,Kirti Reddy was observed near LOCATION_0080; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.61
SURV_00515,,2024-12-12 00:08:38,LOCATION_0074,SHALINI REDDY,VEHICLE_00317,An individual resembling SHALINI REDDY was observed in the vicinity of LOCATION_0074.,FIELD_SURVEILLANCE_UNIT,0.67
SURV_00516,,2025-02-02 18:19:23,LOCATION_0045,RohitNair,VEHICLE_00728,An individual resembling RohitNair was observed in the vicinity of LOCATION_0045.,FIELD_SURVEILLANCE_UNIT,0.78
SURV_00517,,2026-03-16 13:50:27,LOCATION_0173,D. Bhatt,VEHICLE_00633,An individual resembling D. Bhatt was observed in the vicinity of LOCATION_0173.,FIELD_SURVEILLANCE_UNIT,0.78
SURV_00518,,2025-05-29 12:37:39,LOCATION_0185,Manju B.,VEHICLE_00080,An individual resembling Manju B. was observed in the vicinity of LOCATION_0185.,FIELD_SURVEILLANCE_UNIT,0.69
SURV_00519,,2025-01-12 02:24:19,LOCATION_0032,M. Joshi,VEHICLE_00185,An individual resembling M. Joshi was observed in the vicinity of LOCATION_0032.,FIELD_SURVEILLANCE_UNIT,0.62
SURV_00520,,2024-02-28 22:22:42,LOCATION_0133,Mohit Mishra,VEHICLE_00316,Mohit Mishra was observed near LOCATION_0133; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.55
SURV_00521,,2025-08-29 12:32:40,LOCATION_0020,Yash Saxena,VEHICLE_00514,Yash Saxena was observed near LOCATION_0020; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.86
SURV_00522,,2025-10-20 00:36:25,LOCATION_0258,Amit Bhatt,VEHICLE_00339,Amit Bhatt was observed near LOCATION_0258; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.77
SURV_00523,,2025-10-02 03:21:05,LOCATION_0125,Kirti Tiwari,VEHICLE_00693,Kirti Tiwari was observed near LOCATION_0125; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_00524,,2024-01-11 12:59:20,LOCATION_0164,ManjuJoshi,VEHICLE_00015,An individual resembling ManjuJoshi was observed in the vicinity of LOCATION_0164.,FIELD_SURVEILLANCE_UNIT,0.57
SURV_00525,,2024-04-11 12:36:29,LOCATION_0106,Gaurav Pandey,,Gaurav Pandey was observed near LOCATION_0106; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.69
SURV_00526,,2025-04-30 23:53:04,LOCATION_0202,Sanjay Saxena,VEHICLE_00096,Sanjay Saxena was observed near LOCATION_0202; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.78
SURV_00527,,2024-03-29 18:45:22,LOCATION_0061,Ashok Yadav,,Ashok Yadav was observed near LOCATION_0061; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.77
SURV_00528,,2025-11-06 21:40:52,LOCATION_0189,Ashok Pandey,,Ashok Pandey was observed near LOCATION_0189; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.71
SURV_00529,,2026-01-08 11:40:56,LOCATION_0224,Kavita M.,VEHICLE_00644,An individual resembling Kavita M. was observed in the vicinity of LOCATION_0224.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_00530,,2024-12-03 07:19:49,LOCATION_0207,M. Pandey,,An individual resembling M. Pandey was observed in the vicinity of LOCATION_0207.,FIELD_SURVEILLANCE_UNIT,0.64
SURV_00531,,2026-03-01 14:48:13,LOCATION_0262,Aman Singh,VEHICLE_00561,Aman Singh was observed near LOCATION_0262; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_00532,,2024-08-21 11:12:32,LOCATION_0210,Divya Bansal,VEHICLE_00273,Divya Bansal was observed near LOCATION_0210; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_00533,,2024-01-25 21:23:08,LOCATION_0037,Pankaj Malhotra,,An individual resembling Pankaj Malhotra was observed in the vicinity of LOCATION_0037.,FIELD_SURVEILLANCE_UNIT,0.68
SURV_00534,,2026-02-27 08:32:25,LOCATION_0294,Simran Nair,VEHICLE_00493,Simran Nair was observed near LOCATION_0294; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.62
SURV_00535,,2024-04-14 16:39:23,LOCATION_0072,Ashok K.,,An individual resembling Ashok K. was observed in the vicinity of LOCATION_0072.,FIELD_SURVEILLANCE_UNIT,0.86
SURV_00536,,2024-12-11 05:35:08,LOCATION_0043,NEHA TIWARI,,An individual resembling NEHA TIWARI was observed in the vicinity of LOCATION_0043.,FIELD_SURVEILLANCE_UNIT,0.82
SURV_00537,,2025-10-05 01:41:35,LOCATION_0160,K. Kulkarni,,An individual resembling K. Kulkarni was observed in the vicinity of LOCATION_0160.,FIELD_SURVEILLANCE_UNIT,0.69
SURV_00538,,2024-05-27 21:11:51,LOCATION_0280,Alka Reddy,,Alka Reddy was observed near LOCATION_0280; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.82
SURV_00539,,2025-04-23 14:39:00,LOCATION_0012,PankajAgarwal,,An individual resembling PankajAgarwal was observed in the vicinity of LOCATION_0012.,FIELD_SURVEILLANCE_UNIT,0.61
SURV_00540,,2024-03-29 12:32:00,LOCATION_0264,neha iyer,VEHICLE_00739,An individual resembling neha iyer was observed in the vicinity of LOCATION_0264.,FIELD_SURVEILLANCE_UNIT,0.66
SURV_00541,,2024-12-12 14:45:04,LOCATION_0222,MeenaJoshi,VEHICLE_00617,An individual resembling MeenaJoshi was observed in the vicinity of LOCATION_0222.,FIELD_SURVEILLANCE_UNIT,0.76
SURV_00542,,2025-03-07 05:08:15,LOCATION_0103,G. Joshi,VEHICLE_00210,An individual resembling G. Joshi was observed in the vicinity of LOCATION_0103.,FIELD_SURVEILLANCE_UNIT,0.81
SURV_00543,,2025-06-01 22:32:25,LOCATION_0186,Tanvi Singh,VEHICLE_00090,Tanvi Singh was observed near LOCATION_0186; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.67
SURV_00544,,2024-04-25 12:44:45,LOCATION_0084,Y. Sharma,,An individual resembling Y. Sharma was observed in the vicinity of LOCATION_0084.,FIELD_SURVEILLANCE_UNIT,0.63
SURV_00545,,2025-08-06 06:39:19,LOCATION_0150,PriyaNaidu,VEHICLE_00043,An individual resembling PriyaNaidu was observed in the vicinity of LOCATION_0150.,FIELD_SURVEILLANCE_UNIT,0.78
SURV_00546,,2026-04-24 03:49:26,LOCATION_0251,Isha Kulkarni,,Isha Kulkarni was observed near LOCATION_0251; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.84
SURV_00547,,2024-08-08 13:21:16,LOCATION_0221,Geeta Saxena,,Geeta Saxena was observed near LOCATION_0221; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.67
SURV_00548,,2025-04-08 13:46:56,LOCATION_0014,KaranChauhan,,An individual resembling KaranChauhan was observed in the vicinity of LOCATION_0014.,FIELD_SURVEILLANCE_UNIT,0.79
SURV_00549,,2024-01-25 08:16:39,LOCATION_0283,Kavita A.,,An individual resembling Kavita A. was observed in the vicinity of LOCATION_0283.,FIELD_SURVEILLANCE_UNIT,0.59
SURV_00550,,2025-10-13 20:17:13,LOCATION_0026,R. Kulkarni,VEHICLE_00395,An individual resembling R. Kulkarni was observed in the vicinity of LOCATION_0026.,FIELD_SURVEILLANCE_UNIT,0.73
SURV_00551,,2025-10-27 20:50:19,LOCATION_0178,Ashok Iyer,VEHICLE_00083,Ashok Iyer was observed near LOCATION_0178; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.77
SURV_00552,,2026-06-24 10:48:04,LOCATION_0005,Manju Bhatt,VEHICLE_00080,Manju Bhatt was observed near LOCATION_0005; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.63
SURV_00553,,2025-11-13 22:57:33,LOCATION_0090,V. Tiwari,,An individual resembling V. Tiwari was observed in the vicinity of LOCATION_0090.,FIELD_SURVEILLANCE_UNIT,0.56
SURV_00554,,2024-07-10 02:32:04,LOCATION_0065,Tanvi Pandey,VEHICLE_00748,Tanvi Pandey was observed near LOCATION_0065; no unusual activity reported.,FIELD_SURVEILLANCE_UNIT,0.73
