person_id,name,name_variant,age,gender,city,occupation,address_id,primary_phone_id,risk_indicator,source_record_count
PERSON_1142,Deepak Singh,deepak singh,49,F,Chandigarh,student,LOCATION_0084,PHONE_01142,none,0
PERSON_1143,Vikram Tiwari,V. Tiwari,24,M,Mumbai,trader,LOCATION_0066,PHONE_01143,none,0
PERSON_1144,Isha Reddy,Isha Reddy,45,F,Hyderabad,delivery worker,LOCATION_0030,PHONE_01144,none,0
PERSON_1145,Shalini Chauhan,ShaliniChauhan,30,F,Bhopal,clerk,LOCATION_0169,PHONE_01145,none,1
PERSON_1146,Gaurav Verma,GauravVerma,60,F,Delhi,salesperson,LOCATION_0121,PHONE_01146,none,0
PERSON_1147,Sanjay Tiwari,Sanjay Tiwari,26,M,Lucknow,driver,LOCATION_0133,PHONE_01147,none,1
PERSON_1148,Vivek Pandey,Vivek Pandey,54,M,Bhopal,clerk,LOCATION_0039,PHONE_01148,none,0
PERSON_1149,Aman Bansal,Aman Bansal,43,M,Mumbai,student,LOCATION_0016,PHONE_01149,none,0
PERSON_1150,Simran Chauhan,Simran Chauhan,44,F,Bhopal,mechanic,LOCATION_0019,PHONE_01150,none,1
PERSON_1151,Rahul Bansal,rahul bansal,27,M,Ahmedabad,self-employed,LOCATION_0265,PHONE_01151,none,0
PERSON_1152,Anjali Verma,Anjali Verma,49,F,Bhopal,mechanic,LOCATION_0289,PHONE_01152,none,1
PERSON_1153,Divya Tiwari,Divya Tiwari,39,F,Indore,mechanic,LOCATION_0098,PHONE_01153,none,0
PERSON_1154,Amit Bansal,Amit Bansal,31,M,Delhi,salesperson,LOCATION_0191,PHONE_01154,none,1
PERSON_1155,Ravi Meena,Ravi Meena,45,M,Mumbai,trader,LOCATION_0116,PHONE_01155,none,0
PERSON_1156,Deepak Verma,deepak verma,46,M,Indore,trader,LOCATION_0248,PHONE_01156,none,1
PERSON_1157,Mohit Joshi,Mohit Joshi,39,M,Chandigarh,accountant,LOCATION_0294,PHONE_01157,none,1
PERSON_1158,Naveen Agarwal,N. Agarwal,54,M,Chandigarh,private employee,LOCATION_0094,PHONE_01158,none,0
PERSON_1159,Pooja Reddy,Pooja Reddy,28,F,Hyderabad,delivery worker,LOCATION_0070,PHONE_01159,none,0
PERSON_1160,Isha Saxena,IshaSaxena,61,F,Bhopal,shopkeeper,LOCATION_0139,PHONE_01160,none,0
PERSON_1161,Deepika Tiwari,Deepika Tiwari,40,F,Hyderabad,delivery worker,LOCATION_0190,PHONE_01161,none,0
PERSON_1162,Manju Agarwal,manju agarwal,36,F,Ahmedabad,salesperson,LOCATION_0125,PHONE_01162,none,0
PERSON_1163,Arjun Nair,ArjunNair,62,M,Jaipur,delivery worker,LOCATION_0072,PHONE_01163,none,0
PERSON_1164,Sonia Saxena,Sonia Saxena,34,F,Bhopal,student,LOCATION_0009,PHONE_01164,none,0
PERSON_1165,Simran Tiwari,Simran Tiwari,58,F,Bhopal,accountant,LOCATION_0099,PHONE_01165,none,1
PERSON_1166,Rajesh Bhatt,Rajesh Bhatt,61,M,Chandigarh,private employee,LOCATION_0004,PHONE_01166,none,0
PERSON_1167,Pooja Mishra,P. Mishra,32,F,Jaipur,farmer,LOCATION_0042,PHONE_01167,none,0
PERSON_1168,Gaurav Verma,GauravVerma,55,M,Bhopal,accountant,LOCATION_0229,PHONE_01168,none,0
PERSON_1169,Meena Joshi,M. Joshi,42,F,Jaipur,farmer,LOCATION_0232,PHONE_01169,none,0
PERSON_1170,Vikram Chauhan,VIKRAM CHAUHAN,25,M,Pune,mechanic,LOCATION_0287,PHONE_01170,flagged,0
PERSON_1171,Yash Bansal,yash bansal,34,M,Mumbai,shopkeeper,LOCATION_0216,PHONE_01171,flagged,0
PERSON_1172,Rahul Pandey,RahulPandey,57,M,Bhopal,delivery worker,LOCATION_0139,PHONE_01172,none,1
PERSON_1173,Neha Chauhan,Neha Chauhan,24,F,Jaipur,self-employed,LOCATION_0102,PHONE_01173,none,1
PERSON_1174,Simran Tiwari,Simran Tiwari,42,F,Jaipur,unemployed,LOCATION_0152,PHONE_01174,none,0
PERSON_1175,Mohit Kapoor,mohit kapoor,26,M,Mumbai,clerk,LOCATION_0086,PHONE_01175,none,1
PERSON_1176,Swati Verma,SWATI VERMA,39,F,Chandigarh,student,LOCATION_0274,PHONE_01176,none,1
PERSON_1177,Vikram Chauhan,Vikram Chauhan,25,M,Jaipur,clerk,LOCATION_0052,PHONE_01177,none,1
PERSON_1178,Anjali Malhotra,Anjali Malhotra,31,F,Jaipur,shopkeeper,LOCATION_0242,PHONE_01178,none,1
PERSON_1179,Nisha Singh,Nisha Singh,25,F,Delhi,salesperson,LOCATION_0011,PHONE_01179,none,1
PERSON_1180,Gaurav Kulkarni,GAURAV KULKARNI,42,M,Pune,student,LOCATION_0097,PHONE_01180,none,1
PERSON_1181,Geeta Iyer,Geeta Iyer,59,F,Jaipur,clerk,LOCATION_0252,PHONE_01181,none,1
PERSON_1182,Tanvi Gupta,tanvi gupta,42,F,Jaipur,unemployed,LOCATION_0192,PHONE_01182,none,1
PERSON_1183,Rahul Iyer,Rahul Iyer,38,M,Indore,accountant,LOCATION_0128,PHONE_01183,none,0
PERSON_1184,Isha Bansal,I. Bansal,52,F,Chandigarh,electrician,LOCATION_0184,PHONE_01184,none,0
PERSON_1185,Isha Gupta,isha gupta,57,F,Delhi,farmer,LOCATION_0281,PHONE_01185,none,0
PERSON_1186,Alka Reddy,A. Reddy,52,F,Jaipur,shopkeeper,LOCATION_0292,PHONE_01186,flagged,0
PERSON_1187,Nikhil Iyer,nikhil iyer,21,M,Jaipur,clerk,LOCATION_0002,PHONE_01187,none,1
PERSON_1188,Nikhil Iyer,Nikhil Iyer,20,M,Delhi,salesperson,LOCATION_0241,PHONE_01188,none,0
PERSON_1189,Neha Rathore,Neha Rathore,32,F,Hyderabad,delivery worker,LOCATION_0140,PHONE_01189,none,1
PERSON_1190,Ravi Yadav,RAVI YADAV,26,M,Bhopal,student,LOCATION_0239,PHONE_01190,flagged,0
PERSON_1191,Ravi Tiwari,R. Tiwari,56,M,Delhi,self-employed,LOCATION_0051,PHONE_01191,none,0
PERSON_1192,Nikhil Saxena,Nikhil Saxena,52,M,Lucknow,farmer,LOCATION_0203,PHONE_01192,none,1
PERSON_1193,Anil Choudhary,A. Choudhary,46,M,Chandigarh,accountant,LOCATION_0254,PHONE_01193,none,0
PERSON_1194,Isha Naidu,Isha Naidu,61,F,Mumbai,clerk,LOCATION_0056,PHONE_01194,none,0
PERSON_1195,Manoj Malhotra,M. Malhotra,59,F,Bhopal,shopkeeper,LOCATION_0189,PHONE_01195,none,0
PERSON_1196,Isha Singh,Isha Singh,44,F,Hyderabad,electrician,LOCATION_0200,PHONE_01196,none,1
PERSON_1197,Ashok Nair,Ashok Nair,58,M,Jaipur,unemployed,LOCATION_0072,PHONE_01197,none,0
PERSON_1198,Nisha Tiwari,Nisha Tiwari,41,F,Mumbai,self-employed,LOCATION_0056,PHONE_01198,none,1
PERSON_1199,Ravi Tiwari,RAVI TIWARI,35,M,Bhopal,trader,LOCATION_0079,PHONE_01199,none,0
PERSON_1200,Deepika Agarwal,Deepika Agarwal,39,F,Ahmedabad,electrician,LOCATION_0175,PHONE_01200,none,1
PERSON_1201,Preeti Saxena,Preeti Saxena,23,F,Hyderabad,electrician,LOCATION_0110,PHONE_01201,none,0
PERSON_1202,Arjun Rathore,Arjun Rathore,32,M,Ahmedabad,delivery worker,LOCATION_0205,PHONE_01202,none,0
PERSON_1203,Kirti Gupta,Kirti Gupta,32,F,Lucknow,delivery worker,LOCATION_0193,PHONE_01203,flagged,0
PERSON_1204,Anjali Malhotra,Anjali Malhotra,27,F,Ahmedabad,student,LOCATION_0015,PHONE_01204,flagged,0
PERSON_1205,Anil Agarwal,Anil Agarwal,44,M,Bhopal,unemployed,LOCATION_0069,PHONE_01205,none,0
PERSON_1206,Tanvi Rathore,Tanvi Rathore,20,F,Pune,student,LOCATION_0007,PHONE_01206,none,0
PERSON_1207,Sandeep Meena,Sandeep Meena,37,M,Pune,student,LOCATION_0177,PHONE_01207,none,0
PERSON_1208,Tanvi Reddy,Tanvi Reddy,26,F,Mumbai,trader,LOCATION_0176,PHONE_01208,none,0
PERSON_1209,Tanvi Saxena,T. Saxena,25,F,Indore,salesperson,LOCATION_0068,PHONE_01209,none,0
PERSON_1210,Rajesh Meena,Rajesh M.,48,M,Hyderabad,unemployed,LOCATION_0110,PHONE_01210,none,0
PERSON_1211,Shalini Singh,SHALINI SINGH,37,F,Ahmedabad,electrician,LOCATION_0025,PHONE_01211,none,0
PERSON_1212,Geeta Naidu,Geeta Naidu,55,F,Mumbai,electrician,LOCATION_0266,PHONE_01212,none,0
PERSON_1213,Pooja Verma,Pooja Verma,23,F,Jaipur,electrician,LOCATION_0222,PHONE_01213,flagged,0
PERSON_1214,Amit Reddy,Amit R.,56,M,Mumbai,shopkeeper,LOCATION_0296,PHONE_01214,none,0
PERSON_1215,Deepak Tiwari,D. Tiwari,36,M,Jaipur,clerk,LOCATION_0292,PHONE_01215,none,0
PERSON_1216,Amit Verma,Amit Verma,34,M,Bhopal,delivery worker,LOCATION_0079,PHONE_01216,none,0
PERSON_1217,Rekha Chauhan,Rekha Chauhan,38,F,Chandigarh,self-employed,LOCATION_0024,PHONE_01217,none,0
PERSON_1218,Shalini Saxena,ShaliniSaxena,64,F,Chandigarh,shopkeeper,LOCATION_0194,PHONE_01218,none,1
PERSON_1219,Rohit Chauhan,R. Chauhan,25,M,Bhopal,electrician,LOCATION_0169,PHONE_01219,none,0
PERSON_1220,Rohit Nair,RohitNair,61,M,Pune,shopkeeper,LOCATION_0137,PHONE_01220,none,1
PERSON_1221,Ravi Yadav,ravi yadav,62,M,Lucknow,private employee,LOCATION_0103,PHONE_01221,none,0
PERSON_1222,Nisha Iyer,Nisha Iyer,20,F,Jaipur,shopkeeper,LOCATION_0002,PHONE_01222,none,0
PERSON_1223,Meena Singh,M. Singh,36,F,Lucknow,mechanic,LOCATION_0103,PHONE_01223,none,0
PERSON_1224,Amit Agarwal,Amit A.,49,M,Chandigarh,delivery worker,LOCATION_0044,PHONE_01224,none,0
PERSON_1225,Karan Yadav,Karan Yadav,32,M,Ahmedabad,unemployed,LOCATION_0275,PHONE_01225,none,1
PERSON_1226,Sunita Saxena,Sunita S.,21,F,Hyderabad,clerk,LOCATION_0220,PHONE_01226,flagged,0
PERSON_1227,Geeta Joshi,Geeta J.,63,F,Mumbai,accountant,LOCATION_0006,PHONE_01227,none,1
PERSON_1228,Ritu Tiwari,Ritu Tiwari,26,F,Bhopal,student,LOCATION_0139,PHONE_01228,none,1
PERSON_1229,Harish Choudhary,Harish Choudhary,26,M,Chandigarh,student,LOCATION_0014,PHONE_01229,none,0
PERSON_1230,Kavita Agarwal,KavitaAgarwal,29,F,Bhopal,shopkeeper,LOCATION_0019,PHONE_01230,none,0
PERSON_1231,Rahul Pandey,Rahul Pandey,45,M,Indore,private employee,LOCATION_0018,PHONE_01231,none,0
PERSON_1232,Ravi Kulkarni,Ravi K.,47,M,Lucknow,driver,LOCATION_0283,PHONE_01232,flagged,0
PERSON_1233,Aman Sharma,Aman Sharma,29,M,Mumbai,mechanic,LOCATION_0296,PHONE_01233,none,0
PERSON_1234,Manju Malhotra,Manju M.,24,F,Bhopal,student,LOCATION_0059,PHONE_01234,none,0
PERSON_1235,Manju Malhotra,Manju Malhotra,45,F,Pune,delivery worker,LOCATION_0217,PHONE_01235,none,0
PERSON_1236,Aman Yadav,Aman Yadav,34,M,Indore,electrician,LOCATION_0108,PHONE_01236,none,0
PERSON_1237,Karan Reddy,Karan Reddy,57,M,Jaipur,unemployed,LOCATION_0262,PHONE_01237,none,1
PERSON_1238,Yash Agarwal,Yash Agarwal,63,M,Hyderabad,student,LOCATION_0060,PHONE_01238,none,1
PERSON_1239,Sunita Meena,Sunita Meena,22,F,Delhi,private employee,LOCATION_0021,PHONE_01239,none,1
PERSON_1240,Kavita Kulkarni,KavitaKulkarni,30,F,Hyderabad,private employee,LOCATION_0010,PHONE_01240,none,1
PERSON_1241,Nisha Rathore,N. Rathore,39,F,Lucknow,driver,LOCATION_0073,PHONE_01241,none,0
PERSON_1242,Sanjay Joshi,Sanjay Joshi,43,M,Jaipur,student,LOCATION_0212,PHONE_01242,flagged,0
PERSON_1243,Anil Singh,Anil Singh,24,F,Indore,delivery worker,LOCATION_0068,PHONE_01243,none,1
PERSON_1244,Nikhil Gupta,Nikhil Gupta,41,M,Ahmedabad,student,LOCATION_0185,PHONE_01244,none,1
PERSON_1245,Aman Choudhary,Aman Choudhary,59,M,Bhopal,clerk,LOCATION_0089,PHONE_01245,none,1
PERSON_1246,Vikram Rathore,V. Rathore,58,M,Pune,mechanic,LOCATION_0257,PHONE_01246,none,1
PERSON_1247,Kavita Bhatt,Kavita Bhatt,42,M,Pune,salesperson,LOCATION_0007,PHONE_01247,none,0
PERSON_1248,Preeti Mishra,PREETI MISHRA,31,F,Bhopal,electrician,LOCATION_0149,PHONE_01248,flagged,0
PERSON_1249,Anita Singh,Anita Singh,36,F,Indore,shopkeeper,LOCATION_0108,PHONE_01249,none,0
PERSON_1250,Mohit Tiwari,MohitTiwari,36,M,Bhopal,delivery worker,LOCATION_0139,PHONE_01250,flagged,0
PERSON_1251,Priya Malhotra,Priya Malhotra,49,F,Indore,shopkeeper,LOCATION_0198,PHONE_01251,none,0
PERSON_1252,Ravi Rathore,ravi rathore,62,M,Bhopal,private employee,LOCATION_0029,PHONE_01252,none,0
PERSON_1253,Deepak Reddy,D. Reddy,45,M,Chandigarh,unemployed,LOCATION_0084,PHONE_01253,none,1
PERSON_1254,Anjali Verma,AnjaliVerma,62,F,Mumbai,trader,LOCATION_0006,PHONE_01254,none,1
PERSON_1255,Suresh Bansal,Suresh Bansal,62,M,Chandigarh,farmer,LOCATION_0144,PHONE_01255,none,0
PERSON_1256,Sandeep Iyer,sandeep iyer,58,M,Indore,clerk,LOCATION_0028,PHONE_01256,none,0
PERSON_1257,Harish Gupta,Harish Gupta,55,M,Hyderabad,delivery worker,LOCATION_0220,PHONE_01257,none,0
PERSON_1258,Yash Agarwal,Yash Agarwal,38,M,Ahmedabad,salesperson,LOCATION_0085,PHONE_01258,none,0
PERSON_1259,Arjun Naidu,Arjun Naidu,38,M,Jaipur,accountant,LOCATION_0132,PHONE_01259,none,0
PERSON_1260,Rahul Pandey,Rahul Pandey,65,M,Chandigarh,delivery worker,LOCATION_0014,PHONE_01260,none,1
PERSON_1261,Naveen Singh,Naveen S.,63,M,Chandigarh,delivery worker,LOCATION_0274,PHONE_01261,none,0
PERSON_1262,Nikhil Bansal,Nikhil B.,49,M,Bhopal,clerk,LOCATION_0229,PHONE_01262,none,0
PERSON_1263,Nisha Saxena,N. Saxena,53,F,Lucknow,farmer,LOCATION_0013,PHONE_01263,none,1
PERSON_1264,Ritu Bhatt,Ritu B.,45,F,Delhi,driver,LOCATION_0291,PHONE_01264,none,1
PERSON_1265,Kirti Gupta,Kirti Gupta,53,F,Mumbai,clerk,LOCATION_0096,PHONE_01265,none,1
PERSON_1266,Tanvi Kulkarni,Tanvi K.,30,F,Delhi,mechanic,LOCATION_0211,PHONE_01266,none,1
PERSON_1267,Nisha Chauhan,Nisha Chauhan,59,F,Pune,driver,LOCATION_0227,PHONE_01267,none,0
PERSON_1268,Aman Kulkarni,Aman Kulkarni,31,M,Indore,delivery worker,LOCATION_0078,PHONE_01268,none,1
PERSON_1269,Sonia Naidu,Sonia Naidu,51,F,Mumbai,electrician,LOCATION_0096,PHONE_01269,flagged,0
PERSON_1270,Ritu Saxena,RituSaxena,26,F,Hyderabad,student,LOCATION_0080,PHONE_01270,none,0
PERSON_1271,Suresh Pandey,SureshPandey,28,M,Bhopal,mechanic,LOCATION_0029,PHONE_01271,none,0
PERSON_1272,Anjali Singh,Anjali Singh,35,F,Ahmedabad,electrician,LOCATION_0015,PHONE_01272,none,0
PERSON_1273,Karan Yadav,Karan Yadav,20,M,Jaipur,unemployed,LOCATION_0042,PHONE_01273,none,0
PERSON_1274,Kirti Iyer,Kirti Iyer,27,F,Mumbai,clerk,LOCATION_0106,PHONE_01274,none,1
PERSON_1275,Alka Saxena,Alka Saxena,64,F,Mumbai,private employee,LOCATION_0036,PHONE_01275,none,1
PERSON_1276,Neha Iyer,Neha I.,31,F,Chandigarh,mechanic,LOCATION_0244,PHONE_01276,none,0
PERSON_1277,Preeti Kulkarni,P. Kulkarni,52,F,Mumbai,electrician,LOCATION_0286,PHONE_01277,none,1
PERSON_1278,Gaurav Tiwari,G. Tiwari,44,M,Ahmedabad,farmer,LOCATION_0285,PHONE_01278,none,0
PERSON_1279,Vivek Bhatt,VIVEK BHATT,28,M,Indore,unemployed,LOCATION_0008,PHONE_01279,none,0
PERSON_1280,Yash Joshi,Yash Joshi,51,M,Ahmedabad,trader,LOCATION_0225,PHONE_01280,none,1
PERSON_1281,Priya Mishra,Priya Mishra,46,F,Mumbai,private employee,LOCATION_0296,PHONE_01281,none,1
PERSON_1282,Pooja Rathore,Pooja Rathore,23,F,Bhopal,self-employed,LOCATION_0089,PHONE_01282,none,0
PERSON_1283,Ashok Kapoor,AshokKapoor,22,M,Jaipur,unemployed,LOCATION_0242,PHONE_01283,none,0
PERSON_1284,Anita Chauhan,Anita Chauhan,58,F,Ahmedabad,driver,LOCATION_0135,PHONE_01284,none,0
PERSON_1285,Tanvi Mishra,TanviMishra,41,F,Lucknow,student,LOCATION_0163,PHONE_01285,flagged,0
PERSON_1286,Alka Yadav,Alka Y.,24,F,Lucknow,unemployed,LOCATION_0283,PHONE_01286,flagged,0
PERSON_1287,Nisha Verma,Nisha Verma,26,F,Delhi,clerk,LOCATION_0051,PHONE_01287,none,1
PERSON_1288,Vikram Choudhary,Vikram Choudhary,48,M,Indore,farmer,LOCATION_0038,PHONE_01288,none,1
PERSON_1289,Anil Kulkarni,AnilKulkarni,29,M,Jaipur,accountant,LOCATION_0162,PHONE_01289,none,0
PERSON_1290,Kavita Bhatt,K. Bhatt,62,F,Hyderabad,electrician,LOCATION_0050,PHONE_01290,none,1
PERSON_1291,Priya Yadav,Priya Yadav,63,F,Indore,farmer,LOCATION_0138,PHONE_01291,none,0
PERSON_1292,Deepika Iyer,Deepika Iyer,37,F,Mumbai,driver,LOCATION_0216,PHONE_01292,none,0
PERSON_1293,Meena Malhotra,Meena Malhotra,37,F,Delhi,shopkeeper,LOCATION_0231,PHONE_01293,none,0
PERSON_1294,Isha Bhatt,IshaBhatt,55,F,Jaipur,electrician,LOCATION_0172,PHONE_01294,none,0
PERSON_1295,Vikram Verma,V. Verma,54,M,Bhopal,accountant,LOCATION_0199,PHONE_01295,none,0
PERSON_1296,Preeti Sharma,P. Sharma,50,F,Lucknow,student,LOCATION_0143,PHONE_01296,none,0
PERSON_1297,Anjali Verma,Anjali Verma,32,F,Mumbai,salesperson,LOCATION_0176,PHONE_01297,none,1
PERSON_1298,Ravi Nair,R. Nair,63,M,Chandigarh,accountant,LOCATION_0174,PHONE_01298,none,1
PERSON_1299,Sanjay Singh,Sanjay Singh,52,M,Jaipur,shopkeeper,LOCATION_0252,PHONE_01299,none,1
PERSON_1300,Anita Yadav,Anita Yadav,47,F,Delhi,self-employed,LOCATION_0121,PHONE_01300,none,1
PERSON_1301,Rekha Choudhary,RekhaChoudhary,21,F,Delhi,electrician,LOCATION_0021,PHONE_01301,none,1
PERSON_1302,Mohit Rathore,M. Rathore,52,M,Hyderabad,student,LOCATION_0120,PHONE_01302,none,1
PERSON_1303,Karan Iyer,Karan Iyer,35,M,Jaipur,clerk,LOCATION_0282,PHONE_01303,flagged,1
PERSON_1304,Pooja Yadav,Pooja Yadav,54,F,Mumbai,farmer,LOCATION_0046,PHONE_01304,none,0
PERSON_1305,Gaurav Sharma,GauravSharma,20,M,Indore,self-employed,LOCATION_0218,PHONE_01305,none,0
PERSON_1306,Anil Saxena,anil saxena,33,M,Indore,mechanic,LOCATION_0118,PHONE_01306,none,0
PERSON_1307,Anjali Meena,Anjali Meena,57,F,Hyderabad,clerk,LOCATION_0220,PHONE_01307,none,1
PERSON_1308,Manoj Agarwal,Manoj Agarwal,19,M,Delhi,self-employed,LOCATION_0211,PHONE_01308,none,1
PERSON_1309,Sonia Agarwal,Sonia Agarwal,35,F,Pune,driver,LOCATION_0127,PHONE_01309,none,0
PERSON_1310,Neha Singh,Neha Singh,50,F,Indore,self-employed,LOCATION_0128,PHONE_01310,flagged,0
PERSON_1311,Rohit Singh,Rohit Singh,34,M,Jaipur,mechanic,LOCATION_0202,PHONE_01311,none,0
PERSON_1312,Kirti Kapoor,kirti kapoor,19,F,Lucknow,clerk,LOCATION_0093,PHONE_01312,none,1
PERSON_1313,Sunita Verma,S. Verma,61,F,Pune,driver,LOCATION_0037,PHONE_01313,none,1
PERSON_1314,Ritu Mishra,R. Mishra,38,F,Jaipur,shopkeeper,LOCATION_0052,PHONE_01314,none,0
PERSON_1315,Swati Singh,Swati S.,51,F,Hyderabad,shopkeeper,LOCATION_0270,PHONE_01315,none,1
PERSON_1316,Meena Yadav,Meena Yadav,21,F,Lucknow,mechanic,LOCATION_0073,PHONE_01316,none,1
PERSON_1317,Rahul Naidu,Rahul Naidu,44,M,Mumbai,shopkeeper,LOCATION_0026,PHONE_01317,none,0
PERSON_1318,Isha Kulkarni,Isha Kulkarni,31,F,Delhi,shopkeeper,LOCATION_0241,PHONE_01318,none,0
PERSON_1319,Rajesh Bhatt,Rajesh Bhatt,49,M,Bhopal,driver,LOCATION_0049,PHONE_01319,none,1
PERSON_1320,Arjun Agarwal,Arjun A.,22,M,Pune,driver,LOCATION_0017,PHONE_01320,none,0
PERSON_1321,Divya Rathore,Divya Rathore,56,F,Bhopal,self-employed,LOCATION_0289,PHONE_01321,none,1
PERSON_1322,Anil Sharma,Anil Sharma,24,M,Bhopal,private employee,LOCATION_0129,PHONE_01322,none,0
PERSON_1323,Yash Nair,Yash N.,38,M,Delhi,student,LOCATION_0211,PHONE_01323,none,0
PERSON_1324,Sandeep Pandey,SandeepPandey,42,M,Pune,trader,LOCATION_0187,PHONE_01324,none,1
PERSON_1325,Geeta Kapoor,Geeta Kapoor,58,F,Hyderabad,unemployed,LOCATION_0290,PHONE_01325,none,0
PERSON_1326,Simran Pandey,Simran Pandey,47,F,Mumbai,self-employed,LOCATION_0036,PHONE_01326,none,1
PERSON_1327,Amit Choudhary,amit choudhary,28,M,Delhi,mechanic,LOCATION_0061,PHONE_01327,none,0
PERSON_1328,Deepika Joshi,D. Joshi,19,F,Bhopal,accountant,LOCATION_0059,PHONE_01328,none,1
PERSON_1329,Rajesh Nair,Rajesh Nair,62,M,Bhopal,delivery worker,LOCATION_0009,PHONE_01329,none,0
PERSON_1330,Isha Kulkarni,Isha Kulkarni,31,F,Chandigarh,electrician,LOCATION_0134,PHONE_01330,none,0
PERSON_1331,Rajesh Reddy,RAJESH REDDY,65,M,Lucknow,clerk,LOCATION_0163,PHONE_01331,none,1
PERSON_1332,Amit Bansal,Amit Bansal,50,M,Jaipur,delivery worker,LOCATION_0222,PHONE_01332,none,0
PERSON_1333,Sandeep Kapoor,Sandeep Kapoor,49,M,Lucknow,driver,LOCATION_0063,PHONE_01333,none,1
PERSON_1334,Aman Saxena,AMAN SAXENA,51,M,Ahmedabad,student,LOCATION_0115,PHONE_01334,none,0
PERSON_1335,Ritu Singh,R. Singh,38,F,Hyderabad,salesperson,LOCATION_0300,PHONE_01335,none,1
PERSON_1336,Swati Tiwari,swati tiwari,20,F,Bhopal,accountant,LOCATION_0249,PHONE_01336,flagged,0
PERSON_1337,Swati Nair,Swati N.,58,F,Lucknow,delivery worker,LOCATION_0073,PHONE_01337,flagged,0
PERSON_1338,Nikhil Reddy,Nikhil R.,32,M,Hyderabad,driver,LOCATION_0040,PHONE_01338,none,0
PERSON_1339,Divya Choudhary,DIVYA CHOUDHARY,26,F,Hyderabad,accountant,LOCATION_0100,PHONE_01339,none,0
PERSON_1340,Neha Tiwari,Neha Tiwari,41,F,Lucknow,unemployed,LOCATION_0193,PHONE_01340,none,0
PERSON_1341,Simran Choudhary,Simran C.,40,M,Pune,driver,LOCATION_0057,PHONE_01341,flagged,0
PERSON_1342,Amit Malhotra,amit malhotra,61,M,Delhi,shopkeeper,LOCATION_0081,PHONE_01342,none,1
PERSON_1343,Deepak Verma,Deepak Verma,59,M,Bhopal,delivery worker,LOCATION_0229,PHONE_01343,flagged,0
PERSON_1344,Vivek Saxena,Vivek S.,38,M,Jaipur,self-employed,LOCATION_0082,PHONE_01344,none,1
PERSON_1345,Alka Singh,Alka Singh,59,F,Delhi,student,LOCATION_0131,PHONE_01345,none,0
PERSON_1346,Sonia Yadav,SONIA YADAV,57,F,Lucknow,accountant,LOCATION_0053,PHONE_01346,none,0
PERSON_1347,Preeti Nair,Preeti N.,61,F,Lucknow,shopkeeper,LOCATION_0153,PHONE_01347,none,0
PERSON_1348,Sonia Chauhan,SoniaChauhan,25,F,Mumbai,driver,LOCATION_0066,PHONE_01348,none,0
PERSON_1349,Sunita Verma,S. Verma,48,F,Ahmedabad,private employee,LOCATION_0235,PHONE_01349,none,0
PERSON_1350,Harish Agarwal,HARISH AGARWAL,49,M,Delhi,trader,LOCATION_0291,PHONE_01350,none,0
PERSON_1351,Manju Saxena,Manju Saxena,25,F,Ahmedabad,shopkeeper,LOCATION_0045,PHONE_01351,none,0
PERSON_1352,Kavita Reddy,Kavita Reddy,65,F,Ahmedabad,delivery worker,LOCATION_0185,PHONE_01352,flagged,0
PERSON_1353,Pankaj Iyer,Pankaj Iyer,35,M,Bhopal,trader,LOCATION_0199,PHONE_01353,flagged,0
PERSON_1354,Swati Iyer,Swati I.,61,F,Pune,student,LOCATION_0207,PHONE_01354,none,0
PERSON_1355,Vikram Agarwal,vikram agarwal,61,M,Lucknow,shopkeeper,LOCATION_0183,PHONE_01355,none,1
PERSON_1356,Mohit Chauhan,M. Chauhan,53,M,Mumbai,clerk,LOCATION_0036,PHONE_01356,none,0
PERSON_1357,Tanvi Gupta,TanviGupta,23,F,Mumbai,accountant,LOCATION_0106,PHONE_01357,none,0
PERSON_1358,Yash Reddy,Yash Reddy,54,M,Chandigarh,salesperson,LOCATION_0294,PHONE_01358,none,0
PERSON_1359,Simran Choudhary,Simran C.,54,F,Pune,farmer,LOCATION_0197,PHONE_01359,none,0
PERSON_1360,Tanvi Singh,Tanvi S.,21,F,Mumbai,private employee,LOCATION_0026,PHONE_01360,none,0
PERSON_1361,Nisha Kulkarni,Nisha Kulkarni,38,F,Chandigarh,delivery worker,LOCATION_0174,PHONE_01361,none,0
PERSON_1362,Vikram Choudhary,Vikram Choudhary,49,M,Pune,farmer,LOCATION_0107,PHONE_01362,none,0
PERSON_1363,Rajesh Kapoor,Rajesh Kapoor,32,M,Bhopal,shopkeeper,LOCATION_0209,PHONE_01363,flagged,0
PERSON_1364,Suresh Yadav,S. Yadav,44,M,Pune,trader,LOCATION_0197,PHONE_01364,none,1
PERSON_1365,Anjali Reddy,A. Reddy,53,F,Indore,electrician,LOCATION_0068,PHONE_01365,none,1
PERSON_1366,Anita Malhotra,AnitaMalhotra,57,F,Mumbai,driver,LOCATION_0206,PHONE_01366,none,1
PERSON_1367,Mohit Choudhary,Mohit Choudhary,27,M,Bhopal,trader,LOCATION_0249,PHONE_01367,none,1
PERSON_1368,Rahul Chauhan,RAHUL CHAUHAN,43,M,Delhi,trader,LOCATION_0101,PHONE_01368,none,1
PERSON_1369,Rahul Sharma,R. Sharma,58,M,Chandigarh,driver,LOCATION_0024,PHONE_01369,none,0
PERSON_1370,Sunita Iyer,Sunita Iyer,37,F,Delhi,driver,LOCATION_0031,PHONE_01370,none,1
